ATSC6p,ATSC5i,ATSC6i,AATSC6m,AATSC7m,AATSC8m,AATSC4v,AATSC6v,AATSC7v,AATSC8v,AATSC7i,AATSC8i,AATSC6s,AATSC7s,AATSC8s,MATS8m,MATS8e,MATS8s,GATS5c,GATS6c,GATS7c,GATS8c,GATS6m,GATS8m,GATS8v,GATS5e,GATS7e,GATS8e,GATS8p,GATS4s,GATS8s,VE3_DzZ,VE3_Dzs,BCUTc-1l,BCUTp-1h,SpMax5_Bhm,SpMax6_Bhm,SpMax5_Bhv,SpMin8_Bhe,SpMax3_Bhp,SpMax1_Bhs,SCH-7,VCH-7,SC-3,SC-5,CrippenLogP,nHBd,SHBint4,SHsOH,SsssCH,StsC,minHCsats,minsCH3,minssCH2,mindsCH,mindO,minsF,maxHBd,maxHBa,maxaaCH,IC2,IC3,CIC1,CIC3,MIC0,ZMIC1,ZMIC2,MLogP,MDEC-22,MDEC-33,MDEN-12,MDEN-23,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,R_TpiPCTPC,nRotB,GGI3,GGI5,TopoPSA,XLogP,FP17,FP166,FP354,FP395,FP493,FP682,FP875,FP876,FP884,FP912,FP928,ExtFP48,ExtFP99,ExtFP354,ExtFP374,ExtFP579,ExtFP685,ExtFP704,ExtFP819,ExtFP924,ExtFP931,ExtFP993,ExtFP996,GraphFP21,GraphFP73,GraphFP149,GraphFP170,GraphFP356,GraphFP402,GraphFP453,GraphFP458,GraphFP641,GraphFP780,GraphFP1016,KRFP1566,AD2D627,AD2D628,Activity
1.183991419,12.25783955,4.342987643,0.850970149,14.05084278,-13.17518553,-6.043982022,1.304752598,0.046667511,-3.028585335,-0.271494385,-0.072077096,-0.145908347,-0.011528907,-0.04871305,-0.233740941,-0.226323811,-0.08265279,0.930684705,1.086504172,0.560443694,0.791388002,0.814165193,1.856668936,1.222410345,0.995151395,0.684617074,1.289253753,1.256728742,1.01068515,0.965207849,-3.434993597,-2.511618189,-0.341785749,10.11260624,2.842043579,2.650479798,2.714463902,0.2329049,3.136782901,4.151779597,0.644457218,0.134013056,1.167333734,0.219821982,4.33318,2,0.327055178,0,0,0,0,0,0,0,0,0,0.567830255,5.892501732,2.12772548,4.178439191,4.664497779,1.429143301,0.142857143,20.28644255,36.39583702,25.9715048,2.34,5.765813461,6.120463943,0.516397779,0,1.655,2.502,2.535,11.363,9.681421935,2,1.638888889,0.448333333,64.08,2.297,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1.131019257,11.41180997,0.833136885,5.958920082,7.461334023,-11.64239196,-8.708406811,3.377677119,0.027982351,-2.314764671,-0.597827126,0.120381148,0.198828842,-0.564879877,0.576594102,-0.205741488,0.101748691,0.18416242,0.86196755,0.933701036,0.950446049,0.640297157,0.767018223,1.849139549,1.211372716,0.772668324,1.152726327,1.210035231,1.25406255,0.907980901,1.240891959,-5.640914921,-4.105122816,-0.341798071,10.0983876,2.963974155,2.742327609,2.744471089,0.225965236,3.138116045,4.916353721,0.708148696,0.138415093,1.461803561,0.563240902,4.27247,2,0.040185884,0,0,0,0,0,0,0,0,13.29223554,0.600584097,14.04080278,1.710433988,4.423251797,4.735926351,1.039979124,0.071428571,25.43889987,36.17341319,28.4801612,2.12,2.817233808,10.35319933,0.516397779,0,1.645,2.437,2.299,11.11,9.375380479,2,2.013888889,0.646111111,64.08,2.215,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
-0.741057569,27.19134741,1.993795333,-13.52979205,8.610583086,12.78720743,-2.238637414,-7.656521597,1.724802079,0.761465409,-0.783923816,-0.19100731,-0.664466935,0.09177946,1.11281932,0.312806636,0.385461163,0.267898471,0.715814966,1.092837483,1.10260833,0.810347477,1.246766563,0.754434581,0.929991688,0.698849999,0.615290705,0.726744976,1.00515453,0.783170882,0.852548406,-12.55888009,-5.950688855,-0.341502864,10.33266233,3.158447788,2.92914105,3.039502613,0.720766591,3.356754812,5.419854455,0.681097877,0.137206466,2.734320157,0.712264262,5.16488,2,0,0,0,0,0.37768051,1.989239118,0.679070857,0,0,12.85820133,0.585693303,13.41507633,1.657618693,4.73418372,4.93418372,1.269272498,0.387744375,19.19446713,37.76632205,29.92636699,2.45,4.999272138,9.519267455,0.516397779,0,1.516,2.28,1.998,11.883,8.752311581,5,2.638888889,0.972777778,64.08,4.698,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-1.03223819,-1.001513815,7.162503921,-6.119943827,10.72215486,-7.810737804,-10.49856997,-4.401310371,6.931012014,-10.39859389,0.05446094,-0.232165823,-0.093330634,0.124175693,-0.051570936,-0.157208647,-0.170311015,-0.096739533,1.124193343,1.166696361,0.527362904,1.10012927,1.107623473,1.086509761,1.173996634,1.046020233,0.632430661,1.456801343,1.06829221,0.885158444,1.151126976,-3.149694932,-5.470192896,-0.401431379,11.45877506,2.925838737,2.669454212,2.798378961,0.6845992,3.315817851,3.996097977,0.62004945,0.286144189,1.082782745,0.219821982,4.79417,2,1.729978559,0,0,0,0,1.674814267,0,0,0,0,0.436207312,6.228182031,2.208191872,3.968340331,4.695613059,1.803326515,0.348781061,17.49809035,42.97704829,28.0269921,2.67,7.739100397,6.120463943,0.333333333,0,1.559,2.357,2.685,12.061,9.427621965,3,1.638888889,0.510833333,75.52,3.58,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
1.095983207,4.075021523,-8.864398002,8.992927993,25.64585191,-40.99396966,-4.690547784,0.960778435,0.519250356,-2.139010411,0.051564561,0.203034088,-0.046454598,0.192876229,-0.211893542,-0.211545454,-0.183003018,-0.188941046,1.088710486,1.145281039,0.452253302,0.82883671,0.595422491,2.04733827,1.269610813,1.13152716,0.599152069,1.00350593,1.4459245,1.063153202,1.416670392,-5.145777516,-2.800264972,-0.343429045,10.31642592,2.952673425,2.854023099,2.821487699,0.471540169,3.361194518,4.449600969,0.66571919,0.172182903,1.371457879,0.219821982,4.98517,2,0,0,0,2.091488274,0,0,0,0,0,0,0.561416289,5.933289517,2.133593107,4.11850778,4.706890596,1.53526188,0.2,26.70847353,44.48308409,30.46518466,2.56,7.133390692,7.407811998,0.43643578,0,1.454,2.883,2.882,12.905,10.89841262,2,1.826388889,0.701944444,74.98,3.379,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1.196756881,17.15887881,9.463593478,1.314255761,9.398411182,-19.60999142,-5.521672111,1.282157388,-0.711871787,-3.556547585,-0.370152105,-0.286915751,0.031442311,-0.210480504,-0.377030358,-0.344700929,-0.364296545,-0.196695331,0.842928102,0.974338465,0.723434448,0.968264483,0.825244386,1.977057989,1.223298174,0.677118472,1.077615629,1.682105565,1.26257106,0.893673085,1.691537216,-3.40643922,-2.451851395,-0.341786981,10.10123141,2.863711269,2.676830374,2.716803439,0.232361473,3.149207379,4.82532813,0.68564805,0.137298347,1.456008868,0.219821982,4.13337,2,0.324440533,0,0,0,0,0,0,0,0,13.2139502,0.588238418,13.2139502,2.06436976,4.249867762,4.664497779,1.209796535,0.142857143,23.54407646,36.09526782,27.14450943,2.23,4.271270775,7.623799608,0.516397779,0,1.621,2.553,2.417,11.371,9.666408963,2,1.701388889,0.583888889,64.08,2.641,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
-0.310740881,4.97838247,6.239491366,-4.909967028,14.58018433,11.21056277,-11.63029023,-2.231425381,8.399612771,-0.554600858,-0.080880587,-0.274204074,-0.143203167,0.199545131,-0.038397096,0.203126385,0.089022051,-0.059344484,0.82057134,1.083774535,0.648006508,1.041758887,0.909850935,1.032780426,1.013435367,0.913109224,0.62643475,1.121632004,1.081530384,0.941679925,1.126910663,-4.439858671,-3.518322361,-0.371687681,10.12018597,2.998645478,2.769056929,2.796828303,0.62365577,3.142542038,4.160407537,0.666464746,0.137753422,1.281027526,0.337673112,4.34178,2,2.149498435,0,0,0,0,1.678347929,0,0,0,0,0.571190547,5.921509553,2.059990062,4.476409766,4.788909766,1.219360938,0.211090234,20.74201076,34.82537578,25.1792293,2.34,4.046488119,7.478012285,0.516397779,0,1.847,2.62,2.557,12.118,9.328266811,3,1.826388889,0.566388889,73.31,1.853,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
-3.376471884,17.1293676,-17.34167459,-7.637001796,-1.487401769,3.251698139,-3.459081052,-10.59615476,-7.9033915,3.525862995,-0.395109302,-0.095198639,-0.095748697,-0.097183419,0.363999568,0.063974787,0.136238763,0.156961452,0.812787825,1.171123855,1.237537616,0.904737786,0.871329501,1.093212639,1.031481849,0.605722529,0.898776181,0.795210136,1.01015053,0.908432144,0.814777912,-4.489878284,-3.876963239,-0.356944712,10.77546256,3.279868362,3.07857854,2.989817275,0.800928267,3.723781595,4.824304243,0.840678549,0.172275001,2.115027927,0.49759976,6.40166,2,0.154811293,0,0,0,0,1.507870535,0,0,0,13.31137262,0.56452007,13.59591939,1.746226947,4.326724863,4.880179923,1.559756548,0.5121375,22.26588662,49.99927247,37.72345781,2.78,5.965358006,15.07273205,0.516397779,0,1.884,3.164,3.193,15.498,14.38583126,4,2.201388889,1.306388889,73.31,4.62,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
-1.562966405,8.499053161,-12.59915942,-1.48262842,7.362039408,-4.121149212,-3.85746576,-4.952535624,-1.351053463,1.041683846,-0.300996517,0.101390449,-0.023212354,0.090343432,-0.039620215,-0.085288152,-0.139453985,-0.035110178,1.057737843,0.994108555,0.900226885,1.13634904,0.814456773,1.235376744,1.002422222,1.117449915,0.722602847,1.182307324,1.001416592,1.362308191,1.090074831,-8.277939809,-6.605011807,-0.341489464,10.56435471,3.29498217,3.199485116,3.105819296,0.806240461,3.703279854,4.605556194,0.754692538,0.16445887,1.841868188,0.448784223,4.77157,3,0.28465312,0,0,0,0,1.56454149,0,0,11.9053583,0,0.546236997,11.9053583,2.099365782,4.586559529,5.124093266,1.612174931,0.335338352,19.31305589,46.9759884,33.00623184,2.78,7.739143208,13.12293827,0.69775676,0,2.631,4.004,3.67,17.598,15.09071815,5,2.326388889,1.15,106.07,2.665,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0.905374062,18.47631674,1.715118056,-0.494024833,5.338694847,-21.70420869,-6.717622827,0.826897953,0.37496489,-1.315166672,-0.51223912,-0.126917511,-0.249717636,-0.041423009,0.874408542,-0.286241358,0.048213216,0.460118255,0.680389317,0.989138168,0.816094265,0.748371422,0.88511901,1.939126407,1.200258858,0.519342073,0.872434956,1.302737616,1.366966903,0.943142558,1.056825041,-3.634022701,-3.938085423,-0.341799884,10.35426633,3.006597138,2.85443754,2.718790247,0.22913019,3.196433149,4.867725616,0.727584437,0.154396102,1.638738255,0.386488649,4.78677,2,0.187596113,0,0,0,0,0,0,0,0,13.32972993,0.569467947,13.32972993,1.979659374,4.378783493,4.664497779,1.013018856,0.142857143,27.04013986,39.1252972,29.44833234,2.12,2.61049923,9.059440697,0.516397779,0,1.595,2.643,2.552,12.114,9.573020667,2,1.763888889,0.639444444,64.08,2.737,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
2.6502139,23.3637529,12.55771163,4.068521498,-14.00212236,-16.03878305,-16.31627014,5.299332129,-14.41460397,-15.24399353,-0.246965685,-0.247647618,0.002936713,-0.039285644,-0.07879688,-0.332792022,-0.212544409,-0.191290852,1.226428655,0.96972062,0.906754822,0.782649354,0.894876346,1.391772145,1.288993503,1.254206578,1.110893515,0.996436503,1.338422904,1.062137755,1.252197981,-3.460294588,-7.730933589,-0.312857809,11.62583078,2.902518776,2.789411824,2.902519381,0.632565603,3.31739921,4.001496983,0.686393605,0.321055723,1.269353471,0.452129791,6.04623,2,0,0,0,0,0,2.139149424,0,0,0,0,0.41655107,6.277003758,2.233513112,3.874535961,4.436006945,1.873360898,0.693276072,14.70489618,41.81227777,28.85496286,2.89,5.978912114,8.527064228,0.333333333,0,1.379,2.186,2.679,12.203,9.480289311,2,1.826388889,0.590555556,66.29,4.67,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-2.354558553,9.973984161,-14.42541989,2.645156927,-5.665268065,3.298989244,-6.083893142,-4.678121957,-6.309535391,3.590004343,-0.301093789,0.091252038,0.012043418,0.058221002,-0.02929657,0.068273358,-0.022256856,-0.025961692,1.106411041,0.88445923,1.030085151,1.03226268,0.85895549,0.929567264,0.95247853,1.09956229,0.967163848,1.005355304,0.929538316,1.368049338,1.085800853,-10.60695217,-7.131715795,-0.341488932,10.65980766,3.265508322,3.213457285,3.104522939,0.806234077,3.702199112,4.605556185,0.754692538,0.16445887,1.751437835,0.566635354,4.77157,3,0,0,0,0,0,1.565243475,0,0,11.91030967,0,0.543727313,11.91030967,2.091607397,4.541104983,5.078638721,1.612174931,0.380792898,19.31305589,46.9759884,33.94971319,2.78,7.742529471,13.74918133,0.69775676,0,2.697,3.999,3.67,17.543,15.0527723,5,2.201388889,1.292222222,106.07,2.665,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
-1.783570976,25.55558044,-2.246268046,-3.795047697,7.262300497,1.672499695,-2.835113037,-5.775959777,-1.468930938,2.16051575,-0.40100204,-0.012892544,-0.085430876,0.064140611,0.246482307,0.034872125,0.063062983,0.138554594,0.937500636,0.920114013,0.863117887,0.966116451,0.846022044,1.046316368,0.96300513,0.879218386,0.636193775,0.897046327,1.01197327,1.21571619,0.839645227,-7.659858456,-4.993761675,-0.378128434,10.62509325,3.35309409,3.243892061,3.171786581,0.895417384,3.71217969,4.95930825,0.855554491,0.190292494,2.14801207,0.69004985,5.02347,2,0.151643379,0,0,0,0.679786341,0,0.517757269,0,12.87039232,13.68197585,0.55046458,13.68197585,1.800295831,4.74832866,5.123516641,1.582012741,0.576923077,21.04417111,46.92035963,35.83290541,2.89,11.56705282,14.62568107,0.6082202,0.550321208,3.328,4.155,3.751,18.788,13.27790883,5,2.826388889,1.191666667,106.51,2.366,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
1.303572241,36.45216986,6.121759869,-8.357402203,19.73564487,-11.95854649,-6.389946404,-2.011977526,5.285417304,0.294654507,-0.798326651,-0.481395631,-0.754289971,0.048722766,0.257635615,-0.211328493,-0.062513621,0.08228804,0.602950447,1.082426148,0.764910266,0.819290837,1.010977232,1.849022871,1.119192684,0.623030914,0.741223448,1.473484564,1.276000942,1.022866043,1.50255872,-3.682134669,-3.115073585,-0.338449904,10.09838774,2.942154023,2.819317583,2.727581942,0.22440716,3.142731852,4.884181739,0.748333334,0.142123249,1.555181477,0.470227868,4.27247,2,0.177814874,0,0,0,0,0,0,0,0,13.27473554,0.607953712,13.5041231,1.702815238,4.378783493,4.664497779,1.013018856,0.142857143,25.43889987,36.14756441,28.07480237,2.12,2.913638687,9.519267455,0.516397779,0,1.595,2.561,2.299,11.298,9.570971835,2,1.888888889,0.503888889,64.08,2.6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.381447383,24.04424584,4.969028445,-5.249937948,-2.117328367,11.84806493,-6.718066723,-3.663736751,-4.256081025,6.656964721,-0.678714727,-0.527802077,-0.114046809,-0.406179138,0.36424274,0.327231129,0.158021583,0.11572321,0.649347076,0.900250228,0.965186204,0.529211951,1.132178287,0.993147532,0.945977615,0.422168026,1.104211682,1.22972314,1.044208075,0.929116574,1.475946979,-2.884697273,-3.041939917,-0.341790077,9.976135871,2.738243325,2.619181914,2.661310743,0.228839273,3.147089247,4.825353898,0.68564805,0.116300321,1.456008868,0.219821982,3.61907,2,0,0,0,0,0,0,0,0,0,12.82180344,0.6087824,13.14662509,1.546779573,4.178439191,4.450212065,1.281225106,0.357142857,19.44506128,36.52646601,26.97413156,2.23,4.237863226,7.172670442,0.516397779,0,1.61,2.509,2.164,10.581,9.709123159,2,1.451388889,0.639444444,64.08,2.504,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
0.315840361,-10.58284053,4.999496729,-11.22582221,-6.63559041,-5.19695451,2.769221105,-5.029898801,-9.923728946,-7.267988731,-0.145327647,-0.239696381,0.013949154,-0.800526749,-0.668102362,-0.089418963,-0.308748258,-0.268239665,1.188514813,1.01608256,0.91194281,0.833507166,1.062827474,1.034027196,1.330194115,1.348897579,1.350652958,1.190456408,0.892312233,1.402432012,1.0078751,-4.612481059,-3.611201399,-0.297108992,12.04107417,3.100277718,2.636671686,2.90378135,0.358695753,3.552775129,4.72271684,0.742960415,0.301327654,1.262564567,0.508714125,2.85898,0,0,0,0,0,0,0,0,0,12.41400912,0,0,12.48942578,2.208296958,4.40385619,4.56385619,1.164776619,0.08,25.47779179,44.31331513,31.40727306,2.12,2.474621027,12.76245278,0,0,1.792,2.733,2.556,12.057,10.93239406,1,1.625,0.642777778,129.29,1.198,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
-4.541927684,-2.634592498,-25.7706543,-6.819117379,-7.106528074,8.774503997,-4.336413595,-9.437403525,-4.892999472,-0.109419029,-0.341019003,-0.123342737,-0.088830433,0.004033637,0.245393983,0.189257533,0.312612499,0.175878168,0.730582793,1.025880203,1.299275393,0.549471422,1.223115627,0.682934237,1.024120452,0.388269857,0.755796241,0.74486595,0.942876511,0.794064458,0.899347172,-3.625894966,-11.15168031,-0.339544254,13.04103938,3.114681285,2.922030447,2.969758587,0.798620231,3.723043189,4.755777386,0.789913349,0.329108194,1.728174395,0.330933093,5.68329,2,0,0,0,0,0,2.004285627,0,0,0,13.13005163,0.418865885,13.13005163,2.166058537,4.301839504,4.948896212,1.902762646,0.408655793,17.1219769,50.78722125,31.45884229,3.11,10.04547089,11.03302934,0.40824829,0,1.718,2.876,3.403,15.204,15.08214718,3,1.951388889,0.997222222,79.18,5.048,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.511561634,24.01786305,-4.453471363,-5.13326479,5.800980857,1.598323857,1.912798175,-5.939540089,-2.336800247,1.37356504,-0.345273143,0.000666,-0.168401932,0.047403018,0.256739171,0.033527084,0.110689281,0.151963369,1.06223484,1.095034235,0.937149408,0.966072488,0.880374922,1.02924947,0.967411399,1.008241112,0.63270773,0.86641557,1.011152341,1.18104764,0.816069645,-7.286240184,-4.44749665,-0.341502554,10.6312393,3.35749817,3.248894327,3.188755675,0.896590446,3.716959017,4.983626375,0.855554491,0.206999191,2.14801207,0.69004985,6.17717,2,0.151957666,0,0,0,0.361692458,0,0.758047001,0,12.92594787,13.68814869,0.544547421,13.68814869,1.81418472,4.698969909,5.16229491,1.745163536,0.592592593,19.79295789,48.25825378,35.68254168,3.11,13.84793833,14.62568107,0.6082202,0.550321208,2.997,3.97,3.738,18.928,13.27790883,5,2.826388889,1.191666667,97.28,3.63,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
-1.387756772,5.420714177,-7.262370278,-5.426876434,11.08449541,-8.851321844,-6.486333745,-4.501607071,1.596551629,-6.060505997,-0.301632792,-0.106485358,-0.080836135,0.266644012,-0.310601674,-0.169863868,-0.208172093,-0.171363713,1.225904019,1.153733152,0.532072079,0.819576038,1.108869294,1.127969963,1.167880681,1.091518216,0.816527128,1.863346341,1.021998611,0.743924388,1.94971446,-3.018219945,-5.142639964,-0.312908467,11.44764276,2.786288394,2.665450761,2.693873674,0.279505245,3.315466872,4.741439951,0.644457218,0.285302972,1.167333734,0.219821982,4.08497,2,4.789444719,0,0,0,0,0,0,0,0,13.16015849,0.450192652,13.16015849,2.152636317,3.685567202,4.556088323,1.888099569,0.301892672,18.88518572,43.4647241,30.84506837,2.56,7.739100397,6.120463943,0.333333333,0,1.341,2.247,2.545,11.233,9.681421935,2,1.638888889,0.448333333,66.29,3.983,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.654990665,12.26067633,-20.31097148,-5.176157495,7.485901141,0.507804514,-2.313235274,-7.053356222,-0.0336199,4.772546467,-0.117750021,0.084786506,-0.207435961,-0.051089564,0.460944078,0.010070716,0.160455274,0.296261176,0.846124554,1.22913949,0.886576589,0.858156384,0.881353523,1.292351238,1.02482463,0.764157426,0.728140778,0.876526052,1.038015453,0.913481775,0.848477503,-4.146135714,-3.875030883,-0.341478213,10.49394943,3.232151475,2.94512577,2.892210995,0.719315582,3.669078011,4.786911468,0.759329446,0.158376746,1.622228647,0.49759976,5.24377,2,0.171512818,0,0,0,0,0,0,0,0,13.50611147,0.559940988,13.50611147,1.91207258,4.445543568,4.993237149,1.609429055,0.216216216,21.30859659,45.58623154,31.08910133,2.67,7.801235773,11.57711239,0.6359039,0,2.021,3.125,3.267,14.759,14.6581774,3,2.076388889,0.886111111,76.97,3.209,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.855126116,8.425850174,-7.663539911,-3.657369681,4.487809935,-3.952398186,-5.553010642,-3.839423374,-2.797653658,-3.886283974,-0.267775341,-0.128375461,-0.183016185,-0.018974086,0.313451811,-0.07862291,0.078281934,0.214808229,0.80428463,1.228815153,0.847201659,0.973979982,0.855899374,1.247341104,1.135905163,0.704492283,0.767029931,0.896498132,1.105998712,0.899822052,0.842229497,-4.292355458,-4.173578948,-0.373581281,10.57923618,3.234945368,2.9865799,2.920294985,0.800956143,3.723159501,4.786911465,0.807441968,0.171183266,1.758311411,0.553155315,5.85737,2,0.165278651,0,0,0,0,1.614308142,0,0,0,13.57158291,0.553768148,13.57158291,1.917859617,4.517201054,5.136248673,1.619978572,0.25606875,20.73360168,48.03053201,31.5391888,2.89,7.789706162,13.64917653,0.516397779,0,1.918,3.113,3.311,15.49,14.46344866,4,2.388888889,0.976388889,73.31,4.372,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1
-1.867815603,10.84072104,0.473650872,-9.483629617,-5.94952486,10.60021229,-6.858963314,-7.273609581,-1.168983882,1.798673715,-0.274992346,-0.470518673,-0.146810264,0.033142263,0.360703621,0.14552833,0.221578989,0.200746395,0.832343894,0.942334037,0.894597807,0.417369313,1.092333929,1.072141639,1.077243524,0.419755985,0.833624451,1.225737994,1.134243691,0.870256847,1.283040708,-2.643372406,-5.311956451,-0.312912184,11.64976836,2.975811515,2.755974219,2.697951464,0.275829161,3.370965931,4.789422211,0.68564805,0.30274311,1.456008868,0.219821982,4.73837,2,0,0,0,0,0,0,0,0,0,12.92027034,0.436205344,12.92027034,2.251984739,3.904481531,4.513153409,1.588201945,0.344827586,24.74223136,42.86895928,31.16466337,2.45,5.614193116,7.172670442,0.333333333,0,1.296,2.418,2.68,12.083,9.709123159,2,1.451388889,0.639444444,66.29,3.868,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4901603,2.218579326,10.40627572,-1.193441895,7.743607633,-5.400586887,-1.977607583,0.107193211,-0.520762132,-4.122277213,-0.055390789,0.169864953,0.041907756,-0.679858484,-0.446758638,-0.119064657,-0.227793886,-0.194917395,1.274153895,0.972523792,0.882270703,0.623825934,0.942267763,1.297980928,1.233178005,1.505283698,1.246825228,0.999688408,0.953823622,1.506918855,0.914618286,-5.948651757,-7.393343967,-0.297169742,9.9667048,3.099350689,2.566238994,2.920066628,0.458915511,3.514672689,4.704431073,0.742960415,0.177280297,1.262564567,0.508714125,2.24868,1,5.577676385,0,0,0,0,0,0,0,12.40243504,0,0.490152589,12.41368504,2.108181217,4.16229491,4.458591206,1.241102778,0.296296296,21.41602859,39.49875002,31.59320742,2.34,4.011816927,12.76245278,0,0,1.479,2.639,2.432,12.28,10.93239406,1,1.625,0.642777778,103.95,2.648,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
-2.115903454,9.655022762,-10.71954528,-2.004111764,-7.975888705,8.244324414,-4.426272539,-5.375296531,-7.736905042,1.894917938,-0.429336205,0.054248819,0.163854557,-0.396509371,0.53037037,0.233186536,0.294976275,0.221912289,0.938829882,0.954821151,1.343802756,0.500140818,0.989687687,0.882980037,1.04479924,0.728999738,1.157654062,0.61352668,1.019569151,0.833026262,0.771830931,-4.726463653,-5.965535716,-0.341476033,10.46415378,2.998452488,2.94033806,2.956201665,0.791410617,3.690425792,4.860029644,0.831849737,0.160044183,1.926419177,0.448784223,5.21739,2,0,0,0,0,0,1.879394945,0,0,0,13.10741246,0.580734954,13.96958558,1.882169084,4.465311532,5.003055907,1.52548875,0.318872188,17.54135374,44.38255258,32.13479947,2.78,5.900035151,13.34951838,0.6082202,0,2.017,3.019,3.022,14.419,14.71735066,3,2.263888889,1.139444444,76.97,3.569,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.494811843,13.58595954,-8.180712337,-1.997043465,6.136953334,-5.103899767,-5.946877061,-1.351267744,-3.554927821,-0.369202505,-0.291069679,-0.209843751,-0.172598801,0.60600907,-0.504676871,-0.146123221,-0.268959529,-0.261051243,0.927235898,1.093862558,0.563589062,0.929736874,1.031843957,1.398153753,1.087459069,0.987767983,0.753002182,1.682467605,1.023244562,0.813008577,2.046336826,-3.193177828,-3.40242328,-0.341796989,9.984667032,2.756179017,2.649536415,2.685713753,0.232844211,3.13390355,4.763326776,0.644457218,0.113015029,1.167333734,0.219821982,3.47997,2,5.892058573,0,0,0,0,0,0,0,0,13.10559831,0.591653557,13.10559831,1.788515684,4.178439191,4.664497779,1.429143301,0.142857143,17.54445616,35.02230705,24.59797482,2.34,5.765813461,6.120463943,0.516397779,0,1.655,2.42,2.282,10.547,9.681421935,2,1.638888889,0.448333333,64.08,2.16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
